"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"3683","dec11","Connecticut","New Haven","New Haven","Albertus Magnus College",49,"New HavenConnecticut",0.0425313861132462,"Primarily in person","1456","Private nonprofit, 4-year",0.0336538461538462,-0.00887753995940005,"good"
"3684","dec11","Connecticut","Hartford","New Britain","Central Connecticut State University",163,"HartfordConnecticut",0.0395247387072175,"Primarily online","11822","Public, 4-year",0.0137878531551345,-0.025736885552083,"good"
"3685","dec11","Connecticut","New London","New London","Connecticut College",84,"New LondonConnecticut",0.0282233433632723,"Other","1844","Private nonprofit, 4-year",0.0455531453362256,0.0173298019729533,"bad"
"3686","dec11","Connecticut","Windham","Windham","Eastern Connecticut State University",148,"WindhamConnecticut",0.0288229350413591,"Primarily in person","5208","Public, 4-year",0.0284178187403994,-0.000405116300959716,"good"
"3687","dec11","Connecticut","Fairfield","Fairfield","Fairfield University",641,"FairfieldConnecticut",0.0482428243714832,"Primarily in person","5273","Private nonprofit, 4-year",0.121562677792528,0.0733198534210448,"bad"
"3688","dec11","Connecticut","New London","New London","Mitchell College",25,"New LondonConnecticut",0.0282233433632723,"Primarily in person","665","Private nonprofit, 4-year",0.037593984962406,0.00937064159913371,"bad"
"3690","dec11","Connecticut","New Haven","Hamden","Quinnipiac University",532,"New HavenConnecticut",0.0425313861132462,"Primarily in person","10207","Private nonprofit, 4-year",0.052121093367297,0.00958970725405075,"bad"
"3691","dec11","Connecticut","Fairfield","Fairfield","Sacred Heart University",824,"FairfieldConnecticut",0.0482428243714832,"Primarily in person","8958","Private nonprofit, 4-year",0.091984818039741,0.0437419936682578,"bad"
"3692","dec11","Connecticut","New Haven","New Haven","Southern Connecticut State University",175,"New HavenConnecticut",0.0425313861132462,"Primarily online","10050","Public, 4-year",0.0174129353233831,-0.0251184507898631,"good"
"3694","dec11","Connecticut","Hartford","Farmington","Tunxis Community College",14,"HartfordConnecticut",0.0395247387072175,"Hybrid","3902","Public, 2-year",0.00358790363915941,-0.0359368350680581,"good"
"3696","dec11","Connecticut","Fairfield","Bridgeport","University of Bridgeport",66,"FairfieldConnecticut",0.0482428243714832,"Primarily in person","5485","Private nonprofit, 4-year",0.0120328167730173,-0.0362100075984659,"good"
"3697","dec11","Connecticut","Tolland","Storrs","University of Connecticut",832,"TollandConnecticut",0.0243297218038628,"Primarily online","27412","Public, 4-year",0.030351670801109,0.0060219489972462,"bad"
"3698","dec11","Connecticut","Hartford","West Hartford","University of Hartford",118,"HartfordConnecticut",0.0395247387072175,"Primarily in person","6770","Private nonprofit, 4-year",0.0174298375184638,-0.0220949011887537,"good"
"3699","dec11","Connecticut","New Haven","West Haven","University of New Haven",190,"New HavenConnecticut",0.0425313861132462,"Primarily in person","6867","Private nonprofit, 4-year",0.0276685597786515,-0.0148628263345947,"good"
"3700","dec11","Connecticut","Hartford","West Hartford","University of Saint Joseph",17,"HartfordConnecticut",0.0395247387072175,"Hybrid","2465","Private nonprofit, 4-year",0.00689655172413793,-0.0326281869830796,"good"
"3702","dec11","Connecticut","Fairfield","Danbury","Western Connecticut State University",77,"FairfieldConnecticut",0.0482428243714832,"Primarily online","5642","Public, 4-year",0.0136476426799007,-0.0345951816915825,"good"
"3703","dec11","Connecticut","New Haven","New Haven","Yale University",566,"New HavenConnecticut",0.0425313861132462,"Primarily online","13433","Private nonprofit, 4-year",0.0421350405717263,-0.000396345541519856,"good"
"3704","dec11","Delaware","Kent","Dover","Delaware State University",143,"KentDelaware",0.0361532419545761,"Primarily online","4586","Public, 4-year",0.0311818578281727,-0.0049713841264034,"good"
"3708","dec11","Delaware","New Castle","Wilmington","Goldey-Beacom College",0,"New CastleDelaware",0.0442145277072338,"Fully online","1493","Private nonprofit, 4-year",0,-0.0442145277072338,"good"
"3709","dec11","Delaware","New Castle","Newark","University of Delaware",873,"New CastleDelaware",0.0442145277072338,"Primarily online","24120","Public, 4-year",0.0361940298507463,-0.00802049785648754,"good"
"3712","dec11","Florida","Orange","Orlando","AdventHealth University",3,"OrangeFlorida",0.0442756549920629,"Primarily online","1705","Private nonprofit, 4-year",0.00175953079178886,-0.042516124200274,"good"
"3716","dec11","Florida","Collier","Ave Maria","Ave Maria University",30,"CollierFlorida",0.0506518542382217,"Fully in person","1122","Private nonprofit, 4-year",0.0267379679144385,-0.0239138863237832,"good"
"3720","dec11","Florida","Miami-Dade","Miami","Barry University",11,"Miami-DadeFlorida",0.0924871362635907,"Hybrid","7186","Private nonprofit, 4-year",0.00153075424436404,-0.0909563820192267,"good"
"3722","dec11","Florida","Volusia","Daytona Beach","Bethune-Cookman University",56,"VolusiaFlorida",0.032608931398703,"Primarily online","3773","Private nonprofit, 4-year",0.0148423005565863,-0.0177666308421167,"good"
"3724","dec11","Florida","Broward","Fort Lauderdale","Broward College",49,"BrowardFlorida",0.0601834924400009,"Primarily online","40784","Public, 4-year",0.0012014515496273,-0.0589820408903736,"good"
"3726","dec11","Florida","Jackson","Marianna","Chipola College",13,"JacksonFlorida",0.0879476020166329,"Primarily in person","2081","Public, 4-year",0.00624699663623258,-0.0817006053804003,"good"
"3728","dec11","Florida","Marion","Ocala","College of Central Florida",56,"MarionFlorida",0.0394552203490901,"Primarily online","6820","Public, 4-year",0.00821114369501466,-0.0312440766540754,"good"
"3731","dec11","Florida","Volusia","Daytona Beach","Daytona State College",131,"VolusiaFlorida",0.032608931398703,"Primarily online","13737","Public, 4-year",0.00953628885491738,-0.0230726425437856,"good"
"3732","dec11","Florida","Brevard","Cocoa ","Eastern Florida State College",70,"BrevardFlorida",0.0286290041233209,"Primarily online","15820","Public, 4-year",0.00442477876106195,-0.024204225362259,"good"
"3733","dec11","Florida","Pinellas","Saint Petersburg","Eckerd College",21,"PinellasFlorida",0.0373601532724237,"Primarily in person","2006","Private nonprofit, 4-year",0.010468594217348,-0.0268915590550757,"good"
"3734","dec11","Florida","Duval","Jacksonville","Edward Waters College",13,"DuvalFlorida",0.0508814884808745,"Primarily online","2906","Private nonprofit, 4-year",0.00447350309704061,-0.0464079853838339,"good"
"3742","dec11","Florida","Palm Beach","Boca Raton","Florida Atlantic University",379,"Palm BeachFlorida",0.0474114259371847,"Primarily online","29772","Public, 4-year",0.0127300819562005,-0.0346813439809842,"good"
"3744","dec11","Florida","Hillsborough","Temple Terrace","Florida College",54,"HillsboroughFlorida",0.0430301473945086,"Primarily in person","508","Private nonprofit, 4-year",0.106299212598425,0.0632690652039166,"bad"
"3745","dec11","Florida","Columbia","Lake City","Florida Gateway College",5,"ColumbiaFlorida",0.0701810674329716,"Hybrid","3385","Public, 4-year",0.00147710487444609,-0.0687039625585255,"good"
"3746","dec11","Florida","Lee","Fort Myers","Florida Gulf Coast University",528,"LeeFlorida",0.0433830752799526,"Primarily in person","15031","Public, 4-year",0.0351274033663762,-0.00825567191357645,"good"
"3748","dec11","Florida","Brevard","Melbourne","Florida Institute of Technology",161,"BrevardFlorida",0.0286290041233209,"Primarily in person","6271","Private nonprofit, 4-year",0.0256737362462127,-0.00295526787710818,"good"
"3749","dec11","Florida","Miami-Dade","Miami","Florida International University",304,"Miami-DadeFlorida",0.0924871362635907,"Primarily online","57942","Public, 4-year",0.00524662593628111,-0.0872405103273096,"good"
"3750","dec11","Florida","Miami-Dade","Miami Gardens","Florida Memorial University",125,"Miami-DadeFlorida",0.0924871362635907,"Hybrid","1189","Private nonprofit, 4-year",0.105130361648444,0.0126432253848534,"bad"
"3752","dec11","Florida","Polk","Lakeland","Florida Polytechnic University",11,"PolkFlorida",0.0418956451432648,"Primarily in person","1425","Public, 4-year",0.00771929824561404,-0.0341763468976508,"good"
"3753","dec11","Florida","Lee","Fort Myers","Florida SouthWestern State College",40,"LeeFlorida",0.0433830752799526,"Hybrid","16556","Public, 4-year",0.00241604252234839,-0.0409670327576042,"good"
"3754","dec11","Florida","Polk","Lakeland","Florida Southern College",115,"PolkFlorida",0.0418956451432648,"Fully online","3154","Private nonprofit, 4-year",0.0364616360177552,-0.00543400912550956,"good"
"3755","dec11","Florida","Duval","Jacksonville","Florida State College, Jacksonville",35,"DuvalFlorida",0.0508814884808745,"Primarily online","23413","Public, 4-year",0.00149489599794986,-0.0493865924829246,"good"
"3756","dec11","Florida","Leon","Tallahassee","Florida State University",1904,"LeonFlorida",0.0560695137985299,"Primarily online","41005","Public, 4-year",0.0464333617851482,-0.00963615201338175,"good"
"3764","dec11","Florida","Bay","Panama City","Gulf Coast State College",60,"BayFlorida",0.0537591940700037,"Hybrid","5644","Public, 4-year",0.0106307583274274,-0.0431284357425763,"good"
"3768","dec11","Florida","Hillsborough","Tampa","Hillsborough Community College",163,"HillsboroughFlorida",0.0430301473945086,"Primarily online","23183","Public, 2-year",0.00703101410516327,-0.0359991332893453,"good"
"3770","dec11","Florida","St. Lucie","Fort Pierce","Indian River State College",30,"St. LucieFlorida",0.0357542103643957,"Hybrid","16686","Public, 4-year",0.00179791441927364,-0.0339562959451221,"good"
"3771","dec11","Florida","Duval","Jacksonville","Jacksonville University",161,"DuvalFlorida",0.0508814884808745,"Primarily in person","4213","Private nonprofit, 4-year",0.0382150486589129,-0.0126664398219616,"good"
"3784","dec11","Florida","Lake","Leesburg","Lake-Sumter State College",1,"LakeFlorida",0.0321368061495214,"Primarily online","4812","Public, 4-year",0.000207813798836243,-0.0319289923506852,"good"
"3790","dec11","Florida","Marion","Ocala","Marion Technical College",4,"MarionFlorida",0.0394552203490901,"Primarily online","2395","Public, 2-year",0.00167014613778706,-0.037785074211303,"good"
"3792","dec11","Florida","Miami-Dade","Miami","Miami Dade College",71,"Miami-DadeFlorida",0.0924871362635907,"Other","54973","Public, 4-year",0.00129154312116857,-0.0911955931424221,"good"
"3794","dec11","Florida","Sarasota","Sarasota","New College of Florida",26,"SarasotaFlorida",0.0353712575678629,"Primarily online","837","Public, 4-year",0.031063321385902,-0.00430793618196087,"good"
"3796","dec11","Florida","Okaloosa","Niceville","Northwest Florida State College",40,"OkaloosaFlorida",0.0489944860442825,"Primarily in person","5497","Public, 4-year",0.00727669637984355,-0.0417177896644389,"good"
"3798","dec11","Florida","Broward","Fort Lauderdale","Nova Southeastern University",70,"BrowardFlorida",0.0601834924400009,"Hybrid","20435","Private nonprofit, 4-year",0.00342549547345241,-0.0567579969665485,"good"
"3804","dec11","Florida","Palm Beach","West Palm Beach","Palm Beach Atlantic University",59,"Palm BeachFlorida",0.0474114259371847,"Primarily in person","3705","Private nonprofit, 4-year",0.0159244264507422,-0.0314869994864425,"good"
"3805","dec11","Florida","Palm Beach","Lake Worth","Palm Beach State College",48,"Palm BeachFlorida",0.0474114259371847,"Primarily online","31816","Public, 4-year",0.00150867488056324,-0.0459027510566215,"good"
"3808","dec11","Florida","Escambia","Pensacola","Pensacola State College",46,"EscambiaFlorida",0.0572952663391096,"Primarily online","9773","Public, 4-year",0.0047068453903612,-0.0525884209487484,"good"
"3810","dec11","Florida","Polk","Winter Haven","Polk State College",48,"PolkFlorida",0.0418956451432648,"Primarily online","10591","Public, 4-year",0.00453214993862714,-0.0373634952046377,"good"
"3816","dec11","Florida","Orange","Winter Park","Rollins College",73,"OrangeFlorida",0.0442756549920629,"Hybrid","3127","Private nonprofit, 4-year",0.0233450591621362,-0.0209305958299267,"good"
"3817","dec11","Florida","Pasco","Saint Leo","Saint Leo University",50,"PascoFlorida",0.030667193792908,"Hybrid","11808","Private nonprofit, 4-year",0.00423441734417344,-0.0264327764487346,"good"
"3818","dec11","Florida","Alachua","Gainesville","Santa Fe College",25,"AlachuaFlorida",0.0512260121987935,"Hybrid","14324","Public, 4-year",0.00174532253560458,-0.0494806896631889,"good"
"3819","dec11","Florida","Seminole","Sanford","Seminole State College of Florida",39,"SeminoleFlorida",0.0312933157562322,"Primarily online","18104","Public, 4-year",0.00215422006186478,-0.0291390956943674,"good"
"3822","dec11","Florida","Highlands","Avon Park","South Florida State College",66,"HighlandsFlorida",0.0393330885606424,"Other","2910","Public, 4-year",0.022680412371134,-0.0166526761895084,"good"
"3825","dec11","Florida","Putnam","Palatka","St. Johns River State College",30,"PutnamFlorida",0.0415184981414635,"Hybrid","7503","Public, 4-year",0.0039984006397441,-0.0375200975017194,"good"
"3826","dec11","Florida","Pinellas","St. Petersburg","St. Petersburg College",85,"PinellasFlorida",0.0373601532724237,"Primarily online","29183","Public, 4-year",0.00291265462769421,-0.0344474986447295,"good"
"3827","dec11","Florida","Miami-Dade","Miami Gardens","St. Thomas University",24,"Miami-DadeFlorida",0.0924871362635907,"Primarily in person","4227","Private nonprofit, 4-year",0.0056777856635912,-0.0868093505999995,"good"
"3828","dec11","Florida","Manatee","Bradenton","State College of Florida, Manatee-Sarasota",118,"ManateeFlorida",0.0455074109802035,"Hybrid","10229","Public, 4-year",0.0115358295043504,-0.0339715814758531,"good"
"3829","dec11","Florida","Volusia","DeLand","Stetson University",235,"VolusiaFlorida",0.032608931398703,"Hybrid","4341","Private nonprofit, 4-year",0.0541349919373416,0.0215260605386386,"bad"
"3833","dec11","Florida","Leon","Tallahassee","Tallahassee Community College",133,"LeonFlorida",0.0560695137985299,"Hybrid","11914","Public, 4-year",0.0111633372502938,-0.0449061765482361,"good"
"3836","dec11","Florida","Pasco","Trinity","Trinity College of Florida",3,"PascoFlorida",0.030667193792908,"Primarily in person","205","Private nonprofit, 4-year",0.0146341463414634,-0.0160330474514446,"good"
