"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"217","oct8","Florida","Volusia","Daytona Beach","Daytona State College",53,"VolusiaFlorida",0.0203060272843603,"Primarily online","13737","Public, 4-year",0.00385819320084443,-0.0164478340835159,"good"
"218","oct8","Florida","Brevard","Cocoa ","Eastern Florida State College",11,"BrevardFlorida",0.0158952191407146,"Primarily online","15820","Public, 4-year",0.000695322376738306,-0.0151998967639763,"good"
"219","oct8","Florida","Pinellas","Saint Petersburg","Eckerd College",3,"PinellasFlorida",0.0232790698628507,"Primarily in person","2006","Private nonprofit, 4-year",0.00149551345962114,-0.0217835564032296,"good"
"224","oct8","Florida","Palm Beach","Boca Raton","Florida Atlantic University",180,"Palm BeachFlorida",0.0316561662780521,"Primarily online","29772","Public, 4-year",0.0060459492140266,-0.0256102170640255,"good"
"226","oct8","Florida","Hillsborough","Temple Terrace","Florida College",30,"HillsboroughFlorida",0.0294191178069088,"Primarily in person","508","Private nonprofit, 4-year",0.0590551181102362,0.0296360003033274,"bad"
"228","oct8","Florida","Lee","Fort Myers","Florida Gulf Coast University",175,"LeeFlorida",0.0271783351955742,"Primarily in person","15031","Public, 4-year",0.0116426052824163,-0.0155357299131579,"good"
"230","oct8","Florida","Brevard","Melbourne","Florida Institute of Technology",25,"BrevardFlorida",0.0158952191407146,"Primarily in person","6271","Private nonprofit, 4-year",0.00398660500717589,-0.0119086141335387,"good"
"231","oct8","Florida","Miami-Dade","Miami","Florida International University",153,"Miami-DadeFlorida",0.0637772641280264,"Primarily online","57942","Public, 4-year",0.00264057160608885,-0.0611366925219375,"good"
"232","oct8","Florida","Miami-Dade","Miami Gardens","Florida Memorial University",2,"Miami-DadeFlorida",0.0637772641280264,"Hybrid","1189","Private nonprofit, 4-year",0.00168208578637511,-0.0620951783416513,"good"
"234","oct8","Florida","Polk","Lakeland","Florida Polytechnic University",10,"PolkFlorida",0.0285425724050294,"Primarily in person","1425","Public, 4-year",0.00701754385964912,-0.0215250285453803,"good"
"235","oct8","Florida","Lee","Fort Myers","Florida SouthWestern State College",9,"LeeFlorida",0.0271783351955742,"Hybrid","16556","Public, 4-year",0.000543609567528388,-0.0266347256280458,"good"
"236","oct8","Florida","Polk","Lakeland","Florida Southern College",20,"PolkFlorida",0.0285425724050294,"Fully online","3154","Private nonprofit, 4-year",0.00634115409004439,-0.022201418314985,"good"
"237","oct8","Florida","Duval","Jacksonville","Florida State College, Jacksonville",23,"DuvalFlorida",0.0327672525854733,"Primarily online","23413","Public, 4-year",0.000982360227224192,-0.0317848923582491,"good"
"238","oct8","Florida","Leon","Tallahassee","Florida State University",1656,"LeonFlorida",0.0373728634589314,"Primarily online","41005","Public, 4-year",0.0403853188635532,0.00301245540462183,"bad"
"240","oct8","Florida","Bay","Panama City","Gulf Coast State College",39,"BayFlorida",0.0356429409576143,"Hybrid","5644","Public, 4-year",0.00690999291282778,-0.0287329480447865,"good"
"244","oct8","Florida","Hillsborough","Tampa","Hillsborough Community College",12,"HillsboroughFlorida",0.0294191178069088,"Primarily online","23183","Public, 2-year",0.000517620670318768,-0.02890149713659,"good"
"245","oct8","Florida","St. Lucie","Fort Pierce","Indian River State College",29,"St. LucieFlorida",0.0251875588263067,"Hybrid","16686","Public, 4-year",0.00173798393863119,-0.0234495748876755,"good"
"246","oct8","Florida","Duval","Jacksonville","Jacksonville University",35,"DuvalFlorida",0.0327672525854733,"Primarily in person","4213","Private nonprofit, 4-year",0.00830761927367672,-0.0244596333117966,"good"
"252","oct8","Florida","Lake","Leesburg","Lake-Sumter State College",0,"LakeFlorida",0.0211648570759265,"Primarily online","4812","Public, 4-year",0,-0.0211648570759265,"good"
"254","oct8","Florida","Miami-Dade","Miami","Miami Dade College",2,"Miami-DadeFlorida",0.0637772641280264,"Other","54973","Public, 4-year",3.63814963709457e-05,-0.0637408826316554,"good"
"255","oct8","Florida","Sarasota","Sarasota","New College of Florida",2,"SarasotaFlorida",0.019497765953032,"Primarily online","837","Public, 4-year",0.002389486260454,-0.017108279692578,"good"
"257","oct8","Florida","Okaloosa","Niceville","Northwest Florida State College",15,"OkaloosaFlorida",0.0248222911862123,"Primarily in person","5497","Public, 4-year",0.00272876114244133,-0.022093530043771,"good"
"258","oct8","Florida","Broward","Fort Lauderdale","Nova Southeastern University",1,"BrowardFlorida",0.0401346184768571,"Hybrid","20435","Private nonprofit, 4-year",4.89356496207487e-05,-0.0400856828272364,"good"
"259","oct8","Florida","Palm Beach","West Palm Beach","Palm Beach Atlantic University",35,"Palm BeachFlorida",0.0316561662780521,"Primarily in person","3705","Private nonprofit, 4-year",0.00944669365721997,-0.0222094726208321,"good"
"260","oct8","Florida","Palm Beach","Lake Worth","Palm Beach State College",39,"Palm BeachFlorida",0.0316561662780521,"Primarily online","31816","Public, 4-year",0.00122579834045763,-0.0304303679375945,"good"
"262","oct8","Florida","Escambia","Pensacola","Pensacola State College",32,"EscambiaFlorida",0.0394293720705211,"Primarily online","9773","Public, 4-year",0.00327432722807736,-0.0361550448424437,"good"
"263","oct8","Florida","Polk","Winter Haven","Polk State College",31,"PolkFlorida",0.0285425724050294,"Primarily online","10591","Public, 4-year",0.00292701350203003,-0.0256155589029994,"good"
"265","oct8","Florida","Orange","Winter Park","Rollins College",9,"OrangeFlorida",0.0297161294396937,"Hybrid","3127","Private nonprofit, 4-year",0.00287815797889351,-0.0268379714608002,"good"
"266","oct8","Florida","Pasco","Saint Leo","Saint Leo University",25,"PascoFlorida",0.017274215764324,"Hybrid","11808","Private nonprofit, 4-year",0.00211720867208672,-0.0151570070922373,"good"
"267","oct8","Florida","Alachua","Gainesville","Santa Fe College",25,"AlachuaFlorida",0.0321212594269318,"Hybrid","14324","Public, 4-year",0.00174532253560458,-0.0303759368913272,"good"
"268","oct8","Florida","Seminole","Sanford","Seminole State College of Florida",10,"SeminoleFlorida",0.0197297308753651,"Primarily online","18104","Public, 4-year",0.000552364118426867,-0.0191773667569382,"good"
"269","oct8","Florida","Highlands","Avon Park","South Florida State College",22,"HighlandsFlorida",0.0215117537963303,"Other","2910","Public, 4-year",0.00756013745704467,-0.0139516163392856,"good"
"272","oct8","Florida","Putnam","Palatka","St. Johns River State College",15,"PutnamFlorida",0.0290522134700286,"Hybrid","7503","Public, 4-year",0.00199920031987205,-0.0270530131501565,"good"
"273","oct8","Florida","Pinellas","St. Petersburg","St. Petersburg College",28,"PinellasFlorida",0.0232790698628507,"Primarily online","29183","Public, 4-year",0.000959462700887503,-0.0223196071619632,"good"
"274","oct8","Florida","Miami-Dade","Miami Gardens","St. Thomas University",3,"Miami-DadeFlorida",0.0637772641280264,"Primarily in person","4227","Private nonprofit, 4-year",0.0007097232079489,-0.0630675409200775,"good"
"275","oct8","Florida","Manatee","Bradenton","State College of Florida, Manatee-Sarasota",34,"ManateeFlorida",0.0294554535242143,"Hybrid","10229","Public, 4-year",0.00332388307752468,-0.0261315704466896,"good"
"276","oct8","Florida","Volusia","DeLand","Stetson University",98,"VolusiaFlorida",0.0203060272843603,"Hybrid","4341","Private nonprofit, 4-year",0.0225754434462106,0.00226941616185025,"bad"
"278","oct8","Florida","Leon","Tallahassee","Tallahassee Community College",157,"LeonFlorida",0.0373728634589314,"Hybrid","11914","Public, 4-year",0.0131777740473393,-0.0241950894115921,"good"
"280","oct8","Florida","Orange","Orlando","University of Central Florida",1210,"OrangeFlorida",0.0297161294396937,"Primarily in person","68475","Public, 4-year",0.0176706827309237,-0.01204544670877,"good"
"281","oct8","Florida","Alachua","Gainesville","University of Florida",2908,"AlachuaFlorida",0.0321212594269318,"Primarily online","52218","Public, 4-year",0.0556896089471064,0.0235683495201746,"bad"
"282","oct8","Florida","Miami-Dade","Miami","University of Miami",479,"Miami-DadeFlorida",0.0637772641280264,"Primarily in person","17331","Private nonprofit, 4-year",0.0276383359298367,-0.0361389281981897,"good"
"283","oct8","Florida","Duval","Jacksonville","University of North Florida",114,"DuvalFlorida",0.0327672525854733,"Hybrid","16776","Public, 4-year",0.00679542203147353,-0.0259718305539998,"good"
"284","oct8","Florida","Hillsborough","Tampa","University of South Florida",550,"HillsboroughFlorida",0.0294191178069088,"Hybrid","43846","Public, 4-year",0.0125439036628199,-0.0168752141440889,"good"
"286","oct8","Florida","Pinellas","St. Petersburg","University of South Florida, St. Petersburg",16,"PinellasFlorida",0.0232790698628507,"Hybrid","4727","Public, 4-year",0.00338481066215359,-0.0198942592006971,"good"
"287","oct8","Florida","Hillsborough","Tampa","University of Tampa",315,"HillsboroughFlorida",0.0294191178069088,"Primarily in person","9333","Private nonprofit, 4-year",0.0337512054001929,0.00433208759328407,"bad"
"288","oct8","Florida","Escambia","Pensacola","University of West Florida",131,"EscambiaFlorida",0.0394293720705211,"Hybrid","12847","Public, 4-year",0.0101969331361407,-0.0292324389343804,"good"
"289","oct8","Florida","Orange","Orlando","Valencia College",28,"OrangeFlorida",0.0297161294396937,"Primarily online","46521","Public, 4-year",0.00060187872143763,-0.0291142507182561,"good"
"290","oct8","Florida","Polk","Babson Park","Webber International University",1,"PolkFlorida",0.0285425724050294,"Fully in person","694","Private nonprofit, 4-year",0.00144092219020173,-0.0271016502148277,"good"
"291","oct8","Georgia","Tift","Tifton","Abraham Baldwin Agricultural College",35,"TiftGeorgia",0.0452465308532625,"Primarily online","4291","Public, 2-year",0.00815660685154975,-0.0370899240017128,"good"
"292","oct8","Georgia","DeKalb","Decatur","Agnes Scott College",1,"DeKalbGeorgia",0.0255354624079905,"Fully online","1030","Private nonprofit, 4-year",0.000970873786407767,-0.0245645886215827,"good"
"293","oct8","Georgia","Dougherty","Albany","Albany State University",63,"DoughertyGeorgia",0.0362340261039611,"Hybrid","6371","Public, 4-year",0.00988855752629101,-0.0263454685776701,"good"
"294","oct8","Georgia","Fulton","Atlanta","Atlanta Metropolitan State College",0,"FultonGeorgia",0.0266857906060227,"Fully in person","2187","Public, 4-year",0,-0.0266857906060227,"good"
"295","oct8","Georgia","Richmond","Augusta","Augusta University",209,"RichmondGeorgia",0.0361795000938188,"Hybrid","8458","Public, 4-year",0.0247103334121542,-0.0114691666816646,"good"
"296","oct8","Georgia","Floyd","Mount Berry","Berry College",178,"FloydGeorgia",0.0340819102925948,"Primarily in person","2014","Private nonprofit, 4-year",0.0883813306852036,0.0542994203926088,"bad"
"297","oct8","Georgia","Hall","Gainesville","Brenau University",45,"HallGeorgia",0.0476078673064601,"Primarily in person","2842","Private nonprofit, 4-year",0.0158339197748065,-0.0317739475316536,"good"
"298","oct8","Georgia","DeKalb","Atlanta","Clark Atlanta University",0,"DeKalbGeorgia",0.0255354624079905,"Fully online","3911","Private nonprofit, 4-year",0,-0.0255354624079905,"good"
"299","oct8","Georgia","Clayton","Morrow","Clayton State University",70,"ClaytonGeorgia",0.0247899102157013,"Primarily in person","7038","Public, 4-year",0.00994600738846263,-0.0148439028272387,"good"
"300","oct8","Georgia","Glynn","Brunswick","College of Coastal Georgia",58,"GlynnGeorgia",0.041398958870703,"Fully in person","3546","Public, 4-year",0.0163564579808235,-0.0250425008898795,"good"
"301","oct8","Georgia","Muscogee","Columbus","Columbus State University",62,"MuscogeeGeorgia",0.0313481705479417,"Primarily in person","8076","Public, 4-year",0.00767706785537395,-0.0236711026925678,"good"
"302","oct8","Georgia","Walker","Lookout Mountain","Covenant College",15,"WalkerGeorgia",0.0236665185418787,"Primarily in person","1046","Private nonprofit, 4-year",0.01434034416826,-0.00932617437361866,"good"
"303","oct8","Georgia","Whitfield","Dalton","Dalton State College",32,"WhitfieldGeorgia",0.045590090606721,"Primarily in person","5118","Public, 4-year",0.00625244236029699,-0.039337648246424,"good"
"304","oct8","Georgia","Emanuel","Swainsboro","East Georgia State College",45,"EmanuelGeorgia",0.0494126998145368,"Primarily in person","2942","Public, 4-year",0.0152957171991842,-0.0341169826153526,"good"
"306","oct8","Georgia","Fulton","Atlanta","Emory University",178,"FultonGeorgia",0.0266857906060227,"Primarily online","14458","Private nonprofit, 4-year",0.0123115230322313,-0.0143742675737914,"good"
"307","oct8","Georgia","Peach","Fort Valley","Fort Valley State University",39,"PeachGeorgia",0.0249764031075292,"Primarily in person","2776","Public, 4-year",0.0140489913544669,-0.0109274117530623,"good"
"309","oct8","Georgia","Gwinnett","Lawrenceville","Georgia Gwinnett College",96,"GwinnettGeorgia",0.0302568758344459,"Hybrid","12508","Public, 4-year",0.00767508794371602,-0.0225817878907299,"good"
"310","oct8","Georgia","Floyd","Rome","Georgia Highlands College",46,"FloydGeorgia",0.0340819102925948,"Primarily in person","6184","Public, 4-year",0.0074385510996119,-0.0266433591929829,"good"
"311","oct8","Georgia","Fulton","Atlanta","Georgia Institute of Technology",929,"FultonGeorgia",0.0266857906060227,"Hybrid","32723","Public, 4-year",0.0283898175595147,0.00170402695349201,"bad"
"312","oct8","Georgia","Baldwin","Milledgeville","Georgia Military College",1,"BaldwinGeorgia",0.0482290042325685,"Primarily online","8812","Public, 4-year",0.000113481615978212,-0.0481155226165903,"good"
"313","oct8","Georgia","Bulloch","Statesboro","Georgia Southern University",1178,"BullochGeorgia",0.0369309617123907,"Primarily in person","26408","Public, 4-year",0.0446076946379885,0.00767673292559779,"bad"
"314","oct8","Georgia","Sumter","Americus","Georgia Southwestern State University",41,"SumterGeorgia",0.0319062457661563,"Primarily in person","2907","Public, 4-year",0.0141038871689026,-0.0178023585972536,"good"
"315","oct8","Georgia","Fulton","Atlanta","Georgia State University",197,"FultonGeorgia",0.0266857906060227,"Hybrid","34316","Public, 4-year",0.00574076232661149,-0.0209450282794112,"good"
